file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_19VR005340.vcf	1542	1497	45	1.32231913267231e-05	1.36206820479673e-05	0	1153.33161784112	340.668382158881	0	5.98534002380576e-05	0	0.0205780557293291	0.00226377964410735	*	0.0203740167969662	1.32127216582141e-05	9	0.00254675209962077	8	0	1
temp_vcf4_19VR005507.vcf	1542	1497	45	5.56314978152755e-05	5.73037873287607e-05	0	1153.33670951824	340.663290481755	5.687616838276e-05	5.92561549852637e-05	2.87461001417332e-05	0.0264489715553928	0.00612510318312671	0.0218573023158108	0.0201795376163414	5.5610534736559e-05	14	0.00659626496644415	13	0	1
temp_vcf4_19VR005510.vcf	1542	1497	45	1.36513011017694e-05	1.40616608543276e-05	0	1154	340	0	6.19126655850834e-05	0	0.00591363412926579	0.00701499191931876	*	0.0210449757579563	1.36478442010093e-05	3	0.00701499191931877	3	*	0
temp_vcf4_19VR005511.vcf	1542	1497	45	0	0	0	1153.83333333333	340.166666666666	0	0	0	0.00587947084762372	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR005512.vcf	1542	1497	45	3.38393868388493e-05	1.58163388519755e-05	0.00063340611653552	1153.83333333333	340.166666666666	0	6.96042898424517e-05	0	0.00591467725988494	0.00591631109039403	*	0.0236652443615761	3.38111863163734e-05	4	0.00788841478719204	3	0.0284716049382716	1
temp_vcf4_19VR005517.vcf	1542	1497	45	0.000105195014492809	0.000108357189277162	0	1153.99825762643	340.001742373571	8.83517555898733e-05	0.000177213622254794	4.49499135858209e-05	0.00597239813429592	0.0231670078910945	0.0339791995485499	0.0301157282960058	0.000105167999505617	7	0.0231670078910945	7	*	0
temp_vcf4_19VR005524.vcf	1542	1497	45	0	0	0	1154	340	0	0	0	0.00588235294117647	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR005611.vcf	1542	1497	45	5.31106828252976e-05	5.47071963370801e-05	0	1154.01561822126	339.984381778742	7.09666937115119e-05	0	3.59731621084247e-05	0.00588262316502991	0.0163671952502853	0.0272786587504755	*	5.30713205262169e-05	5	0.0163671952502853	5	*	0
temp_vcf4_19VR005613.vcf	1542	1497	45	0	0	0	1154.16666666667	339.833333333333	0	0	0	0.00882785679254537	0	*	*	0	3	0	3	*	0
temp_vcf4_19VR005785.vcf	1542	1497	45	0	0	0	1154	340	0	0	0	0.00588235294117647	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR005799.vcf	1542	1497	45	0	0	0	1154	340	0	0	0	0	*	*	*	0	0	*	0	*	0
temp_vcf4_19VR005803.vcf	1542	1497	45	0	0	0	1154	340	0	0	0	0.00588235294117647	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR005806.vcf	1542	1497	45	7.56607366472196e-05	7.79351074883184e-05	0	1153.83333333333	340.166666666666	4.85510333418633e-05	0.000178292176204976	2.49923987144347e-05	0.00597148401260609	0.0291628099722546	0.0560109730610934	0.0606402668279249	7.5649312509091e-05	4	0.0291628099722546	4	*	0
temp_vcf4_19VR005946.vcf	1542	1497	45	7.92729684259969e-05	8.16559233887023e-05	0	1153	341	0.000106018141641706	0	0.000921676121516712	0.0234604105571848	0.00939411381139794	0.0407078265160578	*	7.91981060623692e-05	13	0.0101769566290144	12	0	1
temp_vcf4_19VR005949.vcf	1542	1497	45	0	0	0	1153.83333333333	340.166666666666	0	0	0	0.00587947084762372	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR006103.vcf	1542	1497	45	0	0	0	1154	340	0	0	0	0.00588235294117647	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR006108.vcf	1542	1497	45	0.000491812332346866	0.000506596270192964	0	1153.94094942062	340.059050579376	0.000571951485706504	0.000289292038757856	0.00116329114678358	0.00603371438174546	0.0505060126576468	0.0599383888458347	0.0982679125605208	0.000491303625074385	15	0.0505060126576468	15	*	0
temp_vcf4_19VR006112.vcf	1542	1497	45	4.70666534284362e-05	4.84814826898121e-05	0	1153.98852901484	340.011470985155	2.93374632016958e-05	0.000113883462429382	1.49104408754242e-05	0.00594018197248527	0.0181255759656395	0.0338208297136486	0.0386814741489094	4.70183552934877e-05	4	0.0181255759656395	4	*	0
temp_vcf4_19VR006113.vcf	1542	1497	45	0.000208318964950306	0.000214581058085084	0	1153.98940464484	340.010595355157	3.844126824044e-05	0.000814289411815513	1.96622762637196e-05	0.00339743723481026	0.0642361105469201	0.0443504394514553	0.0922767044277151	0.000208288296196239	5	0.0642361105469201	5	*	0
temp_vcf4_19VR006329.vcf	1542	1497	45	0	0	0	1154.33333333333	339.666666666667	0	0	0.000866300895177592	0.00294406280667321	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR006332.vcf	1542	1497	45	3.50901229388757e-05	3.61449362536716e-05	0	1154.01854563201	339.981454367984	0	0.000159152709292139	0	0.00302316033659574	0.027044581972994	*	0.054089163945988	3.50772788235979e-05	2	0.027044581972994	2	*	0
temp_vcf4_19VR006520.vcf	1542	1497	45	0	0	0	1153.33333333333	340.666666666666	0	0	0	0.0205479452054795	0	*	*	0	8	0	7	0	1
temp_vcf4_19VR006679.vcf	1542	1497	45	3.64681486166355e-05	3.75643855489993e-05	0	1154.01013941698	339.989860583016	4.87291083900371e-05	0	2.47040135809656e-05	0.00588252836884721	0.0140502432255417	0.0281004864510833	*	3.64468047355166e-05	4	0.0140502432255417	4	*	0
temp_vcf4_19VR006682.vcf	1542	1497	45	0.000111123416575709	0.000114463799839508	0	1154.00760092717	339.992399072829	7.93022608687017e-05	0.000234819651157704	4.02664212599187e-05	0.000119797451105902	0.0342530126489564	0.030489668935988	0.039898028218409	0.000111066837383127	5	0.0342530126489564	5	*	0
temp_vcf4_19VR006818.vcf	1542	1497	45	0	0	0	1154	340	0	0	0	0.00588235294117647	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR007032.vcf	1542	1497	45	9.8814620147817e-05	0.000101784999510978	0	1153.33333333333	340.666666666666	0	0.000447276353036988	0	0.0237270695411493	0.0152258178565415	*	0.152258178565415	9.87407124289331e-05	10	0.0169175753961572	9	0	1
temp_vcf4_19VR007126.vcf	1542	1497	45	0	0	0	1154.16666666667	339.833333333333	0	0	0	0.00588523786169691	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR007190.vcf	1542	1497	45	0.000105194583159457	0.000108356744977877	0	1154.01625619767	339.983743802324	0.000105353170055069	0.000119507997329422	5.38020712150775e-05	6.10011662243181e-05	0.0405419011989034	0.040516346961924	0.0406185639098418	0.000105167058881721	4	0.0405419011989034	4	*	0
temp_vcf4_19VR007191.vcf	1542	1497	45	2.25498253473244e-05	2.32276758086668e-05	0	1154	340	0	0.000102270090251689	0	0.00299322289156627	0.0173826423918566	*	0.0347652847837132	2.25455802747816e-05	2	0.0173826423918566	2	*	0
temp_vcf4_19VR007270.vcf	1542	1497	45	0	0	0	1154	340	0	0	0	0.00294117647058824	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR007359.vcf	1542	1497	45	0	0	0	1154	340	0	0	0	0	*	*	*	0	0	*	0	*	0
temp_vcf4_19VR007474.vcf	1542	1497	45	0.000386312067527313	0.000397924654727533	0	1153.98836126629	340.011638733706	0	0.0017519788744457	0	0.00128987439058694	0.297726624786564	*	0.297726624786564	0.000386156452382054	2	0.297726624786564	2	*	0
temp_vcf4_19VR007493.vcf	1542	1497	45	0	0	0	1154.16666666667	339.833333333333	0	0	0	0.00588523786169691	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR007606.vcf	1542	1497	45	4.18878045156172e-05	4.31469569559665e-05	0	1153.99633389735	340.003666102651	3.69703807460706e-05	6.44913949625092e-05	1.86697373285811e-05	0.00885601711614859	0.0107560583690345	0.0213126169818267	0.0219111162505536	4.18523671946868e-05	6	0.0107560583690345	6	*	0
temp_vcf4_19VR007749.vcf	1542	1497	45	1.94074700654791e-05	1.9990860949211e-05	0	1154.00506261657	339.994937383426	2.59325715375237e-05	0	1.31609905469454e-05	0.00294122026550136	0.0149571789410997	0.0299143578821994	*	1.9399713282879e-05	2	0.0149571789410997	2	*	0
temp_vcf4_19VR008338.vcf	1542	1497	45	1.39184632258144e-05	1.43368539039451e-05	0	1154	340	1.85981545010449e-05	0	9.39500583595657e-06	0.00294117647058824	0.0107242913109121	0.0214485826218243	*	1.39095866548795e-05	2	0.0107242913109121	2	*	0
temp_vcf4_19VR008902.vcf	1542	1497	45	7.87728924445537e-05	8.11408150631275e-05	0	1153.33333333333	340.666666666666	3.37489231984192e-05	0.000242301493328743	1.72119508311938e-05	0.0206745206124422	0.0121435470942319	0.038914099588077	0.0825213713542423	7.87519266811409e-05	10	0.0134928301047021	9	0	1
temp_vcf4_19VR009188.vcf	1542	1497	45	0.000378410622236383	0.000389785691041083	0	1153.30721393035	340.692786069652	0.000134726718015593	0.00125663912239231	7.03503656569933e-05	0.0209878022722215	0.0528527972820921	0.0774265808054442	0.106631902123031	0.000377030330806105	11	0.0528527972820921	11	*	0
