file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_19VR005806.vcf	1002	982	20	0.000129794231164947	0.000132437698194783	0	807.678665398705	239.321334601295	8.7274670059722e-05	0.000248886839485335	0.00128268362221003	0.000128373364032695	0.0325091084849161	0.0352396032350207	0.059557227469623	0.000129776880179306	4	0.0325091084849161	4	*	0
temp_vcf4_19VR005946.vcf	1002	982	20	0.000310636278239786	0.000316962882684588	0	807.666666666666	239.333333333334	0	0.00130051901446908	0	0.0133395233673785	0.103667123914037	*	0.311001371742113	0.00031038061052107	3	0.103667123914037	3	*	0
temp_vcf4_19VR005949.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0	*	*	*	0	0	*	0	*	0
temp_vcf4_19VR006103.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR006108.vcf	1002	982	20	0.000195656974837004	0.000199641841941627	0	807.651419358046	239.348580641953	3.28248747619558e-05	0.000708327710321995	0.00125476156841441	0.000366262169250911	0.0391781469784112	0.026460269226817	0.0564768218884129	0.000195499735421213	5	0.0391781469784112	5	*	0
temp_vcf4_19VR006112.vcf	1002	982	20	8.5044864034608e-05	8.67769386585308e-05	0	807.622093023256	239.377906976744	0.000105513401006259	0	5.51912135588015e-05	0.00417749496028951	0.0425868337239348	0.0851736674478696	*	8.50036601276144e-05	2	0.0425868337239348	2	*	0
temp_vcf4_19VR006113.vcf	1002	982	20	0.000115798901906429	0.000118157331680491	0	807.666666666666	239.333333333334	0.000143661369843469	0	7.65457247524947e-05	0.00417827298050139	0.0580012938171477	0.116002587634295	*	0.000115771045543209	2	0.0580012938171477	2	*	0
temp_vcf4_19VR006329.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR006332.vcf	1002	982	20	0.000210175733079448	0.00021445629790795	0	807.667761358825	239.332238641175	0.000196283714356839	0.000217538835032927	0.000101124544335638	0.00417115241136456	0.0421109061189713	0.0528332684500995	0.0260273626222789	0.000210134262070715	5	0.0421109061189713	5	*	0
temp_vcf4_19VR006520.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00835654596100278	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR006679.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR006682.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR006818.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR007032.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00835654596100278	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR007126.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR007190.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR007191.vcf	1002	982	20	0.000162688890574415	0.000166002309934383	0	807.675665234986	239.324334765014	0.000256270474017855	0	0.000130988808580863	0.00417843008309988	0.0413911385861292	0.0413911385861292	*	0.000162670183308769	5	0.0325991047350773	5	*	0
temp_vcf4_19VR007270.vcf	1002	982	20	2.62727954503716e-05	2.68078829340859e-05	0	807.664443472556	239.335556527444	3.25944038443571e-05	0	1.65157260171014e-05	0.00417823416841673	0.0131612313482635	0.026322462696527	*	2.62699228508253e-05	2	0.0131612313482635	2	*	0
temp_vcf4_19VR007359.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR007474.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR007493.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR007606.vcf	1002	982	20	2.05223681120552e-05	2.09403389493679e-05	0	807.666666666666	239.333333333334	2.54602717890375e-05	0	1.28589641063449e-05	0.00417827298050139	0.0102778927348132	0.0205557854696263	*	2.05147559577109e-05	2	0.0102778927348132	2	*	0
temp_vcf4_19VR007749.vcf	1002	982	20	0.000445708513160004	0.000454786079619475	0	807.567147161821	239.432852838179	0	0.00186524081759222	0	0.00548215219592364	0.148848522576456	*	0.223272783864684	0.000445654259210947	3	0.148848522576456	3	*	0
temp_vcf4_19VR008338.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR008902.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.0125348189415042	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR009188.vcf	1002	982	20	0.000437449859621029	0.000446359225397425	0	807.713610763177	239.286389236823	0.000311263540831362	0.000781126588405546	0.000162477151175062	0.0129605735390044	0.0546354930842247	0.0626195774267433	0.0933028174834122	0.000436211521630537	8	0.0546354930842247	8	*	0
