	index	contact	distance
8715	17VR014174	18VR003776	46.81155345890828
8716	17VR014174	18VR003915	26.98149896152679
8717	17VR014174	18VR003988	12.689722541641347
8718	17VR014174	18VR004005	26.13957774780942
8719	17VR014174	18VR004088	172.41903786105271
8720	17VR014174	18VR004244	45.957419167317155
8721	17VR014174	18VR004249	173.32347019849436
8722	17VR014174	18VR004315	44.62747049417294
8723	17VR014174	18VR004483	173.51307415708612
8724	17VR014174	18VR004484	173.75605753496598
8725	17VR014174	18VR004496	173.5873216068576
8726	17VR014174	18VR004557	181.19614109991858
8727	17VR014174	18VR004559	173.80614593589772
8728	17VR014174	18VR004561	181.48101020136798
8729	17VR014174	18VR004562	178.8691652237483
8730	17VR014174	18VR004563	173.4935423097721
8731	17VR014174	18VR004622	173.24266671530293
8732	17VR014174	18VR004624	172.43373582588129
8733	17VR014174	18VR004851	163.4033731799473
8734	17VR014174	18VR004928	43.438258615390644
8735	17VR014174	18VR004934	50.567179094722206
8736	17VR014174	18VR004997	171.49025002395683
8737	17VR014174	18VR005017	172.37568619536287
8738	17VR014174	18VR005252	32.080361596950326
8739	17VR014174	18VR005296	40.146183224160424
8740	17VR014174	18VR005308	173.36110014957742
8741	17VR014176	17VR013816	4.4931680272482675
8742	17VR014176	17VR013817	3.3118305846823795
8743	17VR014176	17VR013818	2.965477824335923
8744	17VR014176	17VR013863	3.188788513084284
8745	17VR014176	17VR013864	3.3325950082886386
8746	17VR014176	17VR014028	6.485550677321204
8747	17VR014176	17VR014029	2.4971120432850853
8748	17VR014176	17VR014030	3.123916691140815
8749	17VR014176	17VR014031	3.3011884350998613
8750	17VR014176	17VR014077	4.129841685825836
8751	17VR014176	17VR014149	4.394218524133404
8752	17VR014176	17VR014170	3.2104219623720835
8753	17VR014176	17VR014171	3.9954552907608805
8754	17VR014176	17VR014172	3.888426266898228
8755	17VR014176	17VR014174	4.594836477108483
8756	17VR014176	17VR014177	3.291343452432649
8757	17VR014176	17VR014303	2.6206666725236167
8758	17VR014176	17VR014305	1.4852994885407922
8759	17VR014176	17VR014310	3.454226763770655
8760	17VR014176	17VR014358	4.468157223159019
8761	17VR014176	17VR014360	4.452182607604746
8762	17VR014176	17VR014361	3.0965493094423517
8763	17VR014176	17VR014363	4.020628519567405
8764	17VR014176	17VR014364	1.970987750385853
8765	17VR014176	17VR014365	4.8461019765969455
8766	17VR014176	17VR014366	2.959157787758966
8767	17VR014176	17VR014367	3.8756170239388315
8768	17VR014176	17VR014370	5.41299437271619
8769	17VR014176	17VR014371	2.804088670159678
8770	17VR014176	17VR014380	3.9140517388481246
8771	17VR014176	17VR014484	4.780763512144645
8772	17VR014176	17VR014490	3.0215939322135235
8773	17VR014176	17VR014505	5.61073359493774
8774	17VR014176	17VR014509	3.406626559131719
8775	17VR014176	17VR014538	3.0254552542416433
8776	17VR014176	17VR014540	3.218188419999343
8777	17VR014176	17VR014542	4.183938984351956
8778	17VR014176	17VR014558	2.8815136973563
8779	17VR014176	17VR014572	2.226584636094382
8780	17VR014176	17VR014625	5.376118478118257
8781	17VR014176	17VR014650	5.129648161506127
8782	17VR014176	17VR014747	45.47007166701974
8783	17VR014176	17VR014815	36.75842974600752
8784	17VR014176	17VR014817	4.178306936448695
8785	17VR014176	17VR014818	4.0100538347381995
8786	17VR014176	17VR014826	6.666243382280557
8787	17VR014176	17VR014827	2.952191807156327
8788	17VR014176	17VR014828	3.171720036979394
8789	17VR014176	17VR014893	2.9120071842112063
8790	17VR014176	17VR014896	4.470661929609551
8791	17VR014176	17VR014897	7.426241503216211
8792	17VR014176	17VR014904	2.9267862913469176
8793	17VR014176	17VR015004	43.64452699252715
8794	17VR014176	17VR015006	47.52487666050608
8795	17VR014176	17VR015078	4.348766330798811
8796	17VR014176	17VR015079	3.952766791868647
8797	17VR014176	17VR015086	2.277764487665162
8798	17VR014176	17VR015088	4.574778770169863
8799	17VR014176	17VR015092	5.2368466077178955
8800	17VR014176	18VR001031	9.106225386666381
8801	17VR014176	18VR001129	42.988332521262876
8802	17VR014176	18VR001154	4.5989766180559615
8803	17VR014176	18VR001337	5.538015813616784
8804	17VR014176	18VR001443	5.414410407682844
8805	17VR014176	18VR001447	6.0690018791175016
8806	17VR014176	18VR001520	37.14506851541285
8807	17VR014176	18VR001527	42.258238907252334
8808	17VR014176	18VR001531	31.87956403063545
8809	17VR014176	18VR001685	42.514228833190515
8810	17VR014176	18VR001710	33.289412569055386
8811	17VR014176	18VR001885	5.562725649876715
8812	17VR014176	18VR001887	7.4778897820308945
8813	17VR014176	18VR001888	26.804886886563047
8814	17VR014176	18VR001890	26.761070703311802
8815	17VR014176	18VR001891	25.558130584516093
8816	17VR014176	18VR001894	6.543488559704133
8817	17VR014176	18VR001966	25.499984464734844
8818	17VR014176	18VR002043	40.671611545828284
8819	17VR014176	18VR002046	4.309374358549555
8820	17VR014176	18VR002052	6.3114494659515445
8821	17VR014176	18VR002057	8.464782704069806
8822	17VR014176	18VR002075	42.90580446971219
8823	17VR014176	18VR002079	42.11942949914172
8824	17VR014176	18VR002160	31.971360053383428
8825	17VR014176	18VR002212	26.231453208748707
8826	17VR014176	18VR002213	29.479531573440585
8827	17VR014176	18VR002214	29.869203316622475
8828	17VR014176	18VR002369	6.835478507567023
8829	17VR014176	18VR002372	28.73189310067556
8830	17VR014176	18VR002389	26.689442622129235
8831	17VR014176	18VR002588	29.51738817702126
8832	17VR014176	18VR002645	56.32834363898837
8833	17VR014176	18VR002648	30.94127217401972
8834	17VR014176	18VR002835	12.435456924332383
8835	17VR014176	18VR002895	9.368255163956743
8836	17VR014176	18VR003034	40.76772553169629
8837	17VR014176	18VR003056	32.91257163181642
8838	17VR014176	18VR003058	9.314108786040935
8839	17VR014176	18VR003060	175.84064941562082
8840	17VR014176	18VR003296	25.732024606227867
8841	17VR014176	18VR003655	11.11333623071134
8842	17VR014176	18VR003663	9.062371751704926
8843	17VR014176	18VR003772	26.25721877738513
8844	17VR014176	18VR003776	44.70389904534263
8845	17VR014176	18VR003915	26.849568901915713
8846	17VR014176	18VR003988	10.557792482030276
8847	17VR014176	18VR004005	26.00764768819835
8848	17VR014176	18VR004088	170.33299591693532
8849	17VR014176	18VR004244	43.82548910770608
8850	17VR014176	18VR004249	171.237428254377
8851	17VR014176	18VR004315	42.53899383650583
8852	17VR014176	18VR004483	171.42703221296873
8853	17VR014176	18VR004484	171.6453242328239
8854	17VR014176	18VR004496	171.50127966274025
8855	17VR014176	18VR004557	179.11009915580118
8856	17VR014176	18VR004559	169.72010399178032
8857	17VR014176	18VR004561	177.39496825725058
8858	17VR014176	18VR004562	174.7831232796309
8859	17VR014176	18VR004563	171.4075003656547
8860	17VR014176	18VR004622	171.15662477118553
8861	17VR014176	18VR004624	168.34769388176392
8862	17VR014176	18VR004851	159.3173312358299
8863	17VR014176	18VR004928	41.349781957723536
8864	17VR014176	18VR004934	46.478702437055105
8865	17VR014176	18VR004997	167.40420807983944
8866	17VR014176	18VR005017	168.28964425124548
8867	17VR014176	18VR005252	31.94843153733925
8868	17VR014176	18VR005296	40.01425316454935
8869	17VR014176	18VR005308	169.27505820546003
8870	17VR014177	17VR013816	3.321605062183507
8871	17VR014177	17VR013817	2.1402676196176187
8872	17VR014177	17VR013818	1.7662511462821837
8873	17VR014177	17VR013863	4.017225548019523
8874	17VR014177	17VR013864	2.1610320432238774
8875	17VR014177	17VR014028	9.313987712256447
8876	17VR014177	17VR014029	1.3255490782203243
8877	17VR014177	17VR014030	5.952353726076054
8878	17VR014177	17VR014031	2.1296254700351005
8879	17VR014177	17VR014077	2.958278720761076
8880	17VR014177	17VR014149	3.2226555590686434
8881	17VR014177	17VR014170	4.038858997307323
8882	17VR014177	17VR014171	2.7411077537299864
8883	17VR014177	17VR014172	2.7168633018334676
8884	17VR014177	17VR014174	3.4232735120437225
8885	17VR014177	17VR014176	3.291343452432649
8886	17VR014177	17VR014303	1.4491037074588562
8887	17VR014177	17VR014305	2.3137365234760305
8888	17VR014177	17VR014310	2.282663798705894
8889	17VR014177	17VR014358	3.296594258094258
8890	17VR014177	17VR014360	3.2806196425399836
8891	17VR014177	17VR014361	1.9249863443775912
8892	17VR014177	17VR014363	2.849065554502645
8893	17VR014177	17VR014364	2.799424785321092
8894	17VR014177	17VR014365	3.674539011532185
8895	17VR014177	17VR014366	1.7875948226942047
8896	17VR014177	17VR014367	2.7040540588740707
8897	17VR014177	17VR014370	4.241431407651428
8898	17VR014177	17VR014371	1.6325257050949178
8899	17VR014177	17VR014380	2.7424887737833648
8900	17VR014177	17VR014484	3.609200547079884
8901	17VR014177	17VR014490	1.850030967148763
8902	17VR014177	17VR014505	8.43917062987298
8903	17VR014177	17VR014509	4.235063594066958
8904	17VR014177	17VR014538	1.8538922891768825
8905	17VR014177	17VR014540	2.0466254549345817
8906	17VR014177	17VR014542	5.012376019287194
8907	17VR014177	17VR014558	1.7099507322915386
8908	17VR014177	17VR014572	3.055021671029621
8909	17VR014177	17VR014625	4.204555513053496
8910	17VR014177	17VR014650	5.958085196441365
8911	17VR014177	17VR014747	44.29850870195497
8912	17VR014177	17VR014815	35.586866780942756
8913	17VR014177	17VR014817	5.0067439713839335
8914	17VR014177	17VR014818	4.8384908696734374
8915	17VR014177	17VR014826	9.494680417215795
8916	17VR014177	17VR014827	1.9169686428257036
8917	17VR014177	17VR014828	2.000157071914633
8918	17VR014177	17VR014893	1.7404442191464455
8919	17VR014177	17VR014896	3.2990989645447897
8920	17VR014177	17VR014897	6.254678538151449
8921	17VR014177	17VR014904	1.7552233262821564
8922	17VR014177	17VR015004	46.47296402746239
8923	17VR014177	17VR015006	46.353313695441315
8924	17VR014177	17VR015078	3.1772033657340506
8925	17VR014177	17VR015079	4.781203826803887
8926	17VR014177	17VR015086	3.106201522600401
8927	17VR014177	17VR015088	3.4032158051051016
8928	17VR014177	17VR015092	4.065283642653134
8929	17VR014177	18VR001031	7.93466242160162
8930	17VR014177	18VR001129	41.81676955619811
8931	17VR014177	18VR001154	5.427413652991201
8932	17VR014177	18VR001337	4.366452848552024
8933	17VR014177	18VR001443	4.242847442618082
8934	17VR014177	18VR001447	4.8974389140527395
8935	17VR014177	18VR001520	35.973505550348094
8936	17VR014177	18VR001527	41.08667594218757
8937	17VR014177	18VR001531	30.70800106557069
8938	17VR014177	18VR001685	41.34266586812575
8939	17VR014177	18VR001710	32.11784960399062
8940	17VR014177	18VR001885	6.391162684811954
8941	17VR014177	18VR001887	6.306326816966134
8942	17VR014177	18VR001888	25.633323921498288
8943	17VR014177	18VR001890	25.589507738247043
8944	17VR014177	18VR001891	24.364892742604038
8945	17VR014177	18VR001894	5.371925594639371
8946	17VR014177	18VR001966	24.328421499670085
8947	17VR014177	18VR002043	43.500048580763526
8948	17VR014177	18VR002046	3.137811393484794
8949	17VR014177	18VR002052	5.139886500886784
8950	17VR014177	18VR002057	11.293219739005046
8951	17VR014177	18VR002075	41.73424150464743
8952	17VR014177	18VR002079	42.94786653407695
8953	17VR014177	18VR002160	30.799797088318662
8954	17VR014177	18VR002212	25.05989024368394
8955	17VR014177	18VR002213	28.307968608375823
8956	17VR014177	18VR002214	28.697640351557713
8957	17VR014177	18VR002369	9.663915542502261
8958	17VR014177	18VR002372	29.5603301356108
8959	17VR014177	18VR002389	25.517879657064476
8960	17VR014177	18VR002588	28.345825211956495
8961	17VR014177	18VR002645	55.156780673923606
8962	17VR014177	18VR002648	29.76970920895496
8963	17VR014177	18VR002835	15.263893959267625
8964	17VR014177	18VR002895	8.19669219889198
8965	17VR014177	18VR003034	39.596162566631534
8966	17VR014177	18VR003056	33.741008666751654
8967	17VR014177	18VR003058	8.142545820976174
8968	17VR014177	18VR003060	178.66908645055608
8969	17VR014177	18VR003296	24.560461641163105
8970	17VR014177	18VR003655	13.952680770009582
8971	17VR014177	18VR003663	7.890808786640166
8972	17VR014177	18VR003772	25.085655812320372
8973	17VR014177	18VR003776	45.532336080277865
8974	17VR014177	18VR003915	25.67800593685095
8975	17VR014177	18VR003988	11.386229516965514
8976	17VR014177	18VR004005	24.836084723133585
8977	17VR014177	18VR004088	171.16143295187055
8978	17VR014177	18VR004244	44.65392614264133
8979	17VR014177	18VR004249	172.06586528931226
8980	17VR014177	18VR004315	43.343209418153876
8981	17VR014177	18VR004483	172.25546924790396
8982	17VR014177	18VR004484	172.49845262578384
8983	17VR014177	18VR004496	172.32971669767548
8984	17VR014177	18VR004557	179.93853619073641
8985	17VR014177	18VR004559	172.5277365884354
8986	17VR014177	18VR004561	180.2234052921858
8987	17VR014177	18VR004562	177.6115603145661
8988	17VR014177	18VR004563	172.23593740058996
8989	17VR014177	18VR004622	171.98506180612077
8990	17VR014177	18VR004624	171.17613091669915
8991	17VR014177	18VR004851	162.14576827076513
8992	17VR014177	18VR004928	42.135744385087214
8993	17VR014177	18VR004934	49.30713947199034
8994	17VR014177	18VR004997	170.23264511477467
8995	17VR014177	18VR005017	171.11808128618074
8996	17VR014177	18VR005252	30.776868572274484
8997	17VR014177	18VR005296	38.842690199484586
8998	17VR014177	18VR005308	172.1034952403953
8999	17VR014303	17VR013816	2.650928282274475
9000	17VR014303	17VR013817	1.4695908397085868
9001	17VR014303	17VR013818	1.123238079362129
9002	17VR014303	17VR013863	3.346548768110491
9003	17VR014303	17VR013864	1.4903552633148451
9004	17VR014303	17VR014028	8.643310932347411
9005	17VR014303	17VR014029	0.6548722983112918
9006	17VR014303	17VR014030	5.281676946167023
9007	17VR014303	17VR014031	1.4589486901260684
9008	17VR014303	17VR014077	2.2876019408520434
9009	17VR014303	17VR014149	2.5519787791596107
9010	17VR014303	17VR014170	3.368182217398291
9011	17VR014303	17VR014171	2.153215545787087
9012	17VR014303	17VR014172	2.046186521924435
9013	17VR014303	17VR014174	2.7525967321346907
9014	17VR014303	17VR014176	2.6206666725236167
9015	17VR014303	17VR014177	1.4491037074588562
9016	17VR014303	17VR014305	1.643059743566999
9017	17VR014303	17VR014310	1.611987018796862
9018	17VR014303	17VR014358	2.625917478185226
9019	17VR014303	17VR014360	2.6099428626309513
9020	17VR014303	17VR014361	1.2543095644685587
9021	17VR014303	17VR014363	2.178388774593613
9022	17VR014303	17VR014364	2.12874800541206
9023	17VR014303	17VR014365	3.003862231623153
9024	17VR014303	17VR014366	1.1169180427851728
9025	17VR014303	17VR014367	2.033377278965039
9026	17VR014303	17VR014370	3.570754627742396
9027	17VR014303	17VR014371	0.9618489251858854
9028	17VR014303	17VR014380	2.0718119938743325
9029	17VR014303	17VR014484	2.9385237671708513
9030	17VR014303	17VR014490	1.1793541872397304
9031	17VR014303	17VR014505	7.7684938499639475
9032	17VR014303	17VR014509	3.564386814157925
9033	17VR014303	17VR014538	1.18321550926785
9034	17VR014303	17VR014540	1.3759486750255494
9035	17VR014303	17VR014542	4.3309630430591435
9036	17VR014303	17VR014558	1.0392739523825065
9037	17VR014303	17VR014572	2.384344891120589
9038	17VR014303	17VR014625	3.533878733144463
9039	17VR014303	17VR014650	5.287408416532333
9040	17VR014303	17VR014747	43.62783192204594
9041	17VR014303	17VR014815	34.916190001033726
9042	17VR014303	17VR014817	4.336067191474902
9043	17VR014303	17VR014818	4.167814089764406
9044	17VR014303	17VR014826	8.824003637306763
9045	17VR014303	17VR014827	1.2462918629166715
9046	17VR014303	17VR014828	1.3294802920056008
9047	17VR014303	17VR014893	1.0697674392374132
9048	17VR014303	17VR014896	2.6284221846357574
9049	17VR014303	17VR014897	5.584001758242417
9050	17VR014303	17VR014904	1.0845465463731245
9051	17VR014303	17VR015004	45.80228724755335
9052	17VR014303	17VR015006	45.682636915532285
9053	17VR014303	17VR015078	2.506526585825018
9054	17VR014303	17VR015079	4.1105270468948545
9055	17VR014303	17VR015086	2.435524742691369
9056	17VR014303	17VR015088	2.7325390251960693
9057	17VR014303	17VR015092	3.394606862744102
9058	17VR014303	18VR001031	7.263985641692588
9059	17VR014303	18VR001129	41.14609277628908
9060	17VR014303	18VR001154	4.756736873082169
9061	17VR014303	18VR001337	3.6957760686429912
9062	17VR014303	18VR001443	3.57217066270905
9063	17VR014303	18VR001447	4.226762134143708
9064	17VR014303	18VR001520	35.302828770439056
9065	17VR014303	18VR001527	40.41599916227854
9066	17VR014303	18VR001531	30.037324285661658
9067	17VR014303	18VR001685	40.67198908821672
9068	17VR014303	18VR001710	31.447172824081594
9069	17VR014303	18VR001885	5.7204859049029215
9070	17VR014303	18VR001887	5.635650037057102
9071	17VR014303	18VR001888	24.962647141589258
9072	17VR014303	18VR001890	24.91883095833801
9073	17VR014303	18VR001891	23.715890839542297
9074	17VR014303	18VR001894	4.70124881473034
9075	17VR014303	18VR001966	23.657744719761048
9076	17VR014303	18VR002043	42.82937180085449
9077	17VR014303	18VR002046	2.4671346135757624
9078	17VR014303	18VR002052	4.4692097209777515
9079	17VR014303	18VR002057	10.622542959096014
9080	17VR014303	18VR002075	41.0635647247384
9081	17VR014303	18VR002079	42.27718975416792
9082	17VR014303	18VR002160	30.129120308409632
9083	17VR014303	18VR002212	24.38921346377491
9084	17VR014303	18VR002213	27.637291828466793
9085	17VR014303	18VR002214	28.02696357164868
9086	17VR014303	18VR002369	8.993238762593231
9087	17VR014303	18VR002372	28.889653355701768
9088	17VR014303	18VR002389	24.847202877155443
9089	17VR014303	18VR002588	27.675148432047465
9090	17VR014303	18VR002645	54.486103894014576
9091	17VR014303	18VR002648	29.099032429045923
9092	17VR014303	18VR002835	14.593217179358591
9093	17VR014303	18VR002895	7.526015418982951
9094	17VR014303	18VR003034	38.925485786722504
9095	17VR014303	18VR003056	33.07033188684262
9096	17VR014303	18VR003058	7.471869041067141
9097	17VR014303	18VR003060	177.99840967064705
9098	17VR014303	18VR003296	23.889784861254075
9099	17VR014303	18VR003655	13.255337323433883
9100	17VR014303	18VR003663	7.220132006731133
9101	17VR014303	18VR003772	24.414979032411335
9102	17VR014303	18VR003776	44.86165930036883
9103	17VR014303	18VR003915	25.007329156941918
9104	17VR014303	18VR003988	10.715552737056482
9105	17VR014303	18VR004005	24.165407943224555
9106	17VR014303	18VR004088	170.49075617196152
9107	17VR014303	18VR004244	43.983249362732295
9108	17VR014303	18VR004249	171.39518850940323
9109	17VR014303	18VR004315	42.69675409153204
9110	17VR014303	18VR004483	171.58479246799493
9111	17VR014303	18VR004484	171.82777584587484
9112	17VR014303	18VR004496	171.65903991776645
9113	17VR014303	18VR004557	179.26785941082738
9114	17VR014303	18VR004559	171.87786424680655
9115	17VR014303	18VR004561	179.55272851227676
9116	17VR014303	18VR004562	176.94088353465708
9117	17VR014303	18VR004563	171.56526062068087
9118	17VR014303	18VR004622	171.3143850262117
9119	17VR014303	18VR004624	170.5054541367901
9120	17VR014303	18VR004851	161.4750914908561
9121	17VR014303	18VR004928	41.50754221274974
9122	17VR014303	18VR004934	48.60961705449741
9123	17VR014303	18VR004997	169.56196833486564
9124	17VR014303	18VR005017	170.4474045062717
9125	17VR014303	18VR005252	30.106191792365454
9126	17VR014303	18VR005296	38.172013419575556
9127	17VR014303	18VR005308	171.43281846048626
9128	17VR014305	17VR013816	3.5155610982916494
9129	17VR014305	17VR013817	2.334223655725761
9130	17VR014305	17VR013818	1.9653286286291474
9131	17VR014305	17VR013863	4.211181584127666
9132	17VR014305	17VR013864	2.35498807933202
9133	17VR014305	17VR014028	7.507943748364588
9134	17VR014305	17VR014029	1.519505114328467
9135	17VR014305	17VR014030	4.146309762184197
9136	17VR014305	17VR014031	2.323581506143243
9137	17VR014305	17VR014077	3.152234756869218
9138	17VR014305	17VR014149	3.4166115951767853
9139	17VR014305	17VR014170	2.2328150334154655
9140	17VR014305	17VR014171	3.017848361804262
9141	17VR014305	17VR014172	2.9108193379416094
9142	17VR014305	17VR014174	3.617229548151865
9143	17VR014305	17VR014176	1.4852994885407922
9144	17VR014305	17VR014177	2.3137365234760305
9145	17VR014305	17VR014303	1.643059743566999
9146	17VR014305	17VR014310	2.476619834814037
9147	17VR014305	17VR014358	3.4905502942024014
9148	17VR014305	17VR014360	3.474575678648126
9149	17VR014305	17VR014361	2.1189423804857332
9150	17VR014305	17VR014363	3.043021590610788
9151	17VR014305	17VR014364	0.9933808214292347
9152	17VR014305	17VR014365	3.8684950476403275
9153	17VR014305	17VR014366	1.9815508588023476
9154	17VR014305	17VR014367	2.898010094982214
9155	17VR014305	17VR014370	4.435387443759572
9156	17VR014305	17VR014371	1.8264817412030603
9157	17VR014305	17VR014380	2.936444809891507
9158	17VR014305	17VR014484	3.8031565831880267
9159	17VR014305	17VR014490	2.0439870032569054
9160	17VR014305	17VR014505	6.633126665981122
9161	17VR014305	17VR014509	2.4290196301751
9162	17VR014305	17VR014538	2.0478483252850253
9163	17VR014305	17VR014540	2.240581491042725
9164	17VR014305	17VR014542	3.206332055395337
9165	17VR014305	17VR014558	1.9039067683996813
9166	17VR014305	17VR014572	1.2489777071377637
9167	17VR014305	17VR014625	4.398511549161637
9168	17VR014305	17VR014650	6.152041232549509
9169	17VR014305	17VR014747	44.49246473806313
9170	17VR014305	17VR014815	35.780822817050904
9171	17VR014305	17VR014817	3.2007000074920766
9172	17VR014305	17VR014818	3.0324469057815806
9173	17VR014305	17VR014826	7.688636453323938
9174	17VR014305	17VR014827	2.1109246789338463
9175	17VR014305	17VR014828	2.1941131080227754
9176	17VR014305	17VR014893	1.9344002552545883
9177	17VR014305	17VR014896	3.4930550006529324
9178	17VR014305	17VR014897	6.448634574259593
9179	17VR014305	17VR014904	1.9491793623902995
9180	17VR014305	17VR015004	44.66692006357053
9181	17VR014305	17VR015006	46.54726973154947
9182	17VR014305	17VR015078	3.371159401842193
9183	17VR014305	17VR015079	2.975159862912029
9184	17VR014305	17VR015086	1.3001575587085439
9185	17VR014305	17VR015088	3.597171841213245
9186	17VR014305	17VR015092	4.237317250430754
9187	17VR014305	18VR001031	8.128618457709763
9188	17VR014305	18VR001129	42.01072559230626
9189	17VR014305	18VR001154	3.6213696890993448
9190	17VR014305	18VR001337	4.560408884660166
9191	17VR014305	18VR001443	4.436803478726225
9192	17VR014305	18VR001447	5.091394950160883
9193	17VR014305	18VR001520	36.167461586456234
9194	17VR014305	18VR001527	41.280631978295716
9195	17VR014305	18VR001531	30.901957101678832
9196	17VR014305	18VR001685	41.5366219042339
9197	17VR014305	18VR001710	32.31180564009877
9198	17VR014305	18VR001885	4.5851187209200965
9199	17VR014305	18VR001887	6.5002828530742764
9200	17VR014305	18VR001888	25.82727995760643
9201	17VR014305	18VR001890	25.783463774355184
9202	17VR014305	18VR001891	24.580523655559475
9203	17VR014305	18VR001894	5.565881630747514
9204	17VR014305	18VR001966	24.522377535778226
9205	17VR014305	18VR002043	41.64122683909389
9206	17VR014305	18VR002046	3.3317674295929365
9207	17VR014305	18VR002052	5.333842536994926
9208	17VR014305	18VR002057	9.487175775113188
9209	17VR014305	18VR002075	41.92819754075557
9210	17VR014305	18VR002079	41.14182257018509
9211	17VR014305	18VR002160	30.993753124426814
9212	17VR014305	18VR002212	25.253846279792086
9213	17VR014305	18VR002213	28.50192464448397
9214	17VR014305	18VR002214	28.891596387665857
9215	17VR014305	18VR002369	7.857871578610405
9216	17VR014305	18VR002372	27.75428617171894
9217	17VR014305	18VR002389	25.711835693172617
9218	17VR014305	18VR002588	28.53978124806464
9219	17VR014305	18VR002645	55.35073671003175
9220	17VR014305	18VR002648	29.963665245063105
9221	17VR014305	18VR002835	13.457849995375765
9222	17VR014305	18VR002895	8.390648235000127
9223	17VR014305	18VR003034	39.79011860273968
9224	17VR014305	18VR003056	31.934964702859798
9225	17VR014305	18VR003058	8.336501857084317
9226	17VR014305	18VR003060	176.84018930106865
9227	17VR014305	18VR003296	24.75441767727125
9228	17VR014305	18VR003655	12.146636806117725
9229	17VR014305	18VR003663	8.084764822748308
9230	17VR014305	18VR003772	25.27961184842851
9231	17VR014305	18VR003776	43.726292116386006
9232	17VR014305	18VR003915	25.871961972959095
9233	17VR014305	18VR003988	9.580185553073658
9234	17VR014305	18VR004005	25.03004075924173
9235	17VR014305	18VR004088	171.33253580238312
9236	17VR014305	18VR004244	42.84788217874947
9237	17VR014305	18VR004249	172.2369681398248
9238	17VR014305	18VR004315	41.56138690754921
9239	17VR014305	18VR004483	172.42657209841656
9240	17VR014305	18VR004484	172.64486411827173
9241	17VR014305	18VR004496	172.50081954818805
9242	17VR014305	18VR004557	180.10963904124898
9243	17VR014305	18VR004559	170.71964387722815
9244	17VR014305	18VR004561	178.39450814269838
9245	17VR014305	18VR004562	175.7826631650787
9246	17VR014305	18VR004563	172.4070402511025
9247	17VR014305	18VR004622	172.15616465663336
9248	17VR014305	18VR004624	169.34723376721172
9249	17VR014305	18VR004851	160.3168711212777
9250	17VR014305	18VR004928	40.372175028766925
9251	17VR014305	18VR004934	47.50109550809849
9252	17VR014305	18VR004997	168.40374796528727
9253	17VR014305	18VR005017	169.28918413669334
9254	17VR014305	18VR005252	30.970824608382628
9255	17VR014305	18VR005296	39.036646235592734
9256	17VR014305	18VR005308	170.2745980909079
9257	17VR014310	17VR013816	3.4844883735215126
9258	17VR014310	17VR013817	2.3031509309556246
9259	17VR014310	17VR013818	1.956798170609167
9260	17VR014310	17VR013863	4.180108859357529
9261	17VR014310	17VR013864	2.3239153545618834
9262	17VR014310	17VR014028	9.47687102359445
9263	17VR014310	17VR014029	1.4884323895583298
9264	17VR014310	17VR014030	6.115237037414061
9265	17VR014310	17VR014031	2.2925087813731064
9266	17VR014310	17VR014077	3.121162032099081
9267	17VR014310	17VR014149	3.3855388704066485
9268	17VR014310	17VR014170	4.201742308645329
9269	17VR014310	17VR014171	2.986775637034125
9270	17VR014310	17VR014172	2.879746613171473
9271	17VR014310	17VR014174	3.5861568233817285
9272	17VR014310	17VR014176	3.454226763770655
9273	17VR014310	17VR014177	2.282663798705894
9274	17VR014310	17VR014303	1.611987018796862
9275	17VR014310	17VR014305	2.476619834814037
9276	17VR014310	17VR014358	3.4594775694322637
9277	17VR014310	17VR014360	3.4435029538779895
9278	17VR014310	17VR014361	2.087869655715597
9279	17VR014310	17VR014363	2.5642274979591817
9280	17VR014310	17VR014364	2.9623080966590982
9281	17VR014310	17VR014365	3.389700954988722
9282	17VR014310	17VR014366	1.9504781340322106
9283	17VR014310	17VR014367	2.866937370212077
9284	17VR014310	17VR014370	4.4043147189894345
9285	17VR014310	17VR014371	1.7954090164329233
9286	17VR014310	17VR014380	2.90537208512137
9287	17VR014310	17VR014484	3.772083858417889
9288	17VR014310	17VR014490	2.0129142784867686
9289	17VR014310	17VR014505	8.602053941210986
9290	17VR014310	17VR014509	4.397946905404964
9291	17VR014310	17VR014538	2.016775600514888
9292	17VR014310	17VR014540	2.2095087662725876
9293	17VR014310	17VR014542	5.175259330625201
9294	17VR014310	17VR014558	1.8728340436295443
9295	17VR014310	17VR014572	3.217904982367627
9296	17VR014310	17VR014625	4.367438824391501
9297	17VR014310	17VR014650	5.673247139897903
9298	17VR014310	17VR014747	44.461392013292986
9299	17VR014310	17VR014815	35.74975009228076
9300	17VR014310	17VR014817	5.169627282721939
9301	17VR014310	17VR014818	5.001374181011443
9302	17VR014310	17VR014826	9.657563728553802
9303	17VR014310	17VR014827	2.0798519541637095
9304	17VR014310	17VR014828	2.163040383252639
9305	17VR014310	17VR014893	1.903327530484451
9306	17VR014310	17VR014896	3.4619822758827947
9307	17VR014310	17VR014897	6.417561849489456
9308	17VR014310	17VR014904	1.9181066376201623
9309	17VR014310	17VR015004	46.6358473388004
9310	17VR014310	17VR015006	46.51619700677933
9311	17VR014310	17VR015078	3.3400866770720565
9312	17VR014310	17VR015079	4.944087138141892
9313	17VR014310	17VR015086	3.2690848339384067
9314	17VR014310	17VR015088	3.566099116443107
9315	17VR014310	17VR015092	4.22816695399114
9316	17VR014310	18VR001031	7.649824365058157
